Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-12-24 00:00:00+07:00,73.76179594152114,73.99821195415421,71.16121980255726,72.34329986572266,4812700,0.0,0.0
2021-12-27 00:00:00+07:00,72.57970873093763,72.57970873093763,70.68838081612492,71.39762878417969,2217600,0.0,0.0
2021-12-28 00:00:00+07:00,71.39764039302585,72.10688847640029,70.9248083374429,71.16122436523438,1469900,0.0,0.0
2021-12-29 00:00:00+07:00,71.1612127948281,73.2889566989924,69.97913284807015,71.39762878417969,4908900,0.0,0.0
2021-12-30 00:00:00+07:00,71.3976355218268,73.28896361512024,71.16121951016513,72.81613159179688,4313400,0.0,0.0
2022-01-04 00:00:00+07:00,72.34329152454788,81.56351495414712,72.34329152454788,81.09068298339844,11347200,0.0,0.0
2022-01-05 00:00:00+07:00,80.85427794704547,85.10976626004786,80.38144591226742,81.79994201660156,10769600,0.0,0.0
2022-01-06 00:00:00+07:00,81.7999263218471,84.63691798618862,80.6178464617048,82.74559020996094,4354000,0.0,0.0
2022-01-07 00:00:00+07:00,83.21842215401786,83.21842215401786,80.85426243373325,82.74559020996094,3209800,0.0,0.0
2022-01-10 00:00:00+07:00,82.74560625702692,82.98202227490414,63.3594927910949,64.06874084472656,19693000,0.0,0.0
2022-01-11 00:00:00+07:00,65.25081634521484,66.66931235271952,60.522496320199274,65.25081634521484,31168100,0.0,0.0
2022-01-12 00:00:00+07:00,65.96006686561986,68.32422696833025,65.25081883480674,67.3785629272461,9720900,0.0,0.0
2022-01-13 00:00:00+07:00,67.37856263483027,69.50630671803545,65.72365057011515,67.85139465332031,14430000,0.0,0.0
2022-01-14 00:00:00+07:00,67.85139124158403,68.56063923365633,65.48723126800967,67.14214324951172,6132800,0.0,0.0
2022-01-17 00:00:00+07:00,67.14215120356134,67.8513992796553,66.43290312746738,66.66931915283203,3146100,0.0,0.0
2022-01-18 00:00:00+07:00,66.90572406399635,67.1421400500882,65.25081216135332,65.9600601196289,3968000,0.0,0.0
2022-01-19 00:00:00+07:00,65.96006657936016,68.08781066256533,64.77798653313508,67.85139465332031,6263200,0.0,0.0
2022-01-20 00:00:00+07:00,68.08780517578126,68.08780517578126,63.12306938171387,63.83231735229492,5990300,0.0,0.0
2022-01-21 00:00:00+07:00,64.068740234375,65.2508203125,63.3594921875,65.014404296875,2164400,0.0,0.0
2022-01-24 00:00:00+07:00,65.01440523282304,65.25082125185148,63.3594930996239,63.595909118652344,2167500,0.0,0.0
2022-01-25 00:00:00+07:00,63.83232061010208,67.142144641737,62.88665660106353,64.77798461914062,8370700,0.0,0.0
2022-01-26 00:00:00+07:00,65.01440034396407,66.43289635146873,64.06873633896095,65.25081634521484,5992700,0.0,0.0
2022-01-27 00:00:00+07:00,65.48722766566192,68.32421947789275,65.01439569695678,66.90572357177734,15771000,0.0,0.0
2022-01-28 00:00:00+07:00,66.90573061634024,68.32422667181035,66.19648258860518,67.85139465332031,4999300,0.0,0.0
2022-01-31 00:00:00+07:00,67.8513940765276,69.03347411270404,67.37856206205703,68.79705810546875,9402400,0.0,0.0
2022-02-01 00:00:00+07:00,68.79705523101377,68.79705523101377,66.66931125479685,67.14214324951172,4392200,0.0,0.0
2022-02-02 00:00:00+07:00,67.14213540670755,70.9247909225784,65.48722361851405,67.6149673461914,24142400,0.0,0.0
2022-02-03 00:00:00+07:00,67.61498325429064,68.08781530501994,66.66931915283203,66.66931915283203,4662400,0.0,0.0
2022-02-04 00:00:00+07:00,66.66930783091915,67.37855578656723,65.96005987527107,66.43289184570312,2864500,0.0,0.0
2022-02-07 00:00:00+07:00,66.196484375,66.66931640625,65.014404296875,65.014404296875,1996600,0.0,0.0
2022-02-08 00:00:00+07:00,65.01440571663075,65.01440571663075,62.41382948796552,62.886661529541016,4334400,0.0,0.0
2022-02-09 00:00:00+07:00,63.1230710990698,63.35948709569553,59.81324714630958,60.7589111328125,6723500,0.0,0.0
2022-02-10 00:00:00+07:00,60.52249849759615,63.12307460491474,60.52249849759615,61.468162536621094,7636100,0.0,0.0
2022-02-11 00:00:00+07:00,61.23174467319395,61.23174467319395,58.1583366394043,58.1583366394043,2927400,0.0,0.0
2022-02-14 00:00:00+07:00,57.921917339987004,58.15833332912981,55.55775744855896,57.212669372558594,3664000,0.0,0.0
2022-02-15 00:00:00+07:00,57.44909150259835,59.8132516467382,56.976259473770384,59.57683563232422,1463400,0.0,0.0
2022-02-17 00:00:00+07:00,59.81324865759873,59.81324865759873,58.1583366394043,58.1583366394043,1814000,0.0,0.0
2022-02-18 00:00:00+07:00,57.68550505461516,58.158337063259545,56.739841037326386,57.44908905029297,2232200,0.0,0.0
2022-02-21 00:00:00+07:00,57.449088631606685,59.57683265499952,57.449088631606685,58.1583366394043,6949500,0.0,0.0
2022-02-22 00:00:00+07:00,58.39475631713867,59.10400436957355,58.158340299660374,58.39475631713867,2562400,0.0,0.0
2022-02-23 00:00:00+07:00,58.63117142628304,59.81325149536133,58.39475541246738,59.81325149536133,4579400,0.0,0.0
2022-02-24 00:00:00+07:00,58.63116543718394,59.57682939584819,56.03058955085723,56.976253509521484,5843300,0.0,0.0
2022-02-25 00:00:00+07:00,57.44908905029297,57.92192105893736,55.794177020037615,57.44908905029297,3663500,0.0,0.0
2022-02-28 00:00:00+07:00,56.739841604831334,57.68550563157852,56.50342559814453,56.50342559814453,2267000,0.0,0.0
2022-03-01 00:00:00+07:00,56.97625662640827,59.104000649801115,56.97625662640827,58.1583366394043,4758700,0.0,0.0
2022-03-02 00:00:00+07:00,58.15833809416173,58.63117011118743,54.84851397498179,55.7941780090332,4580500,0.0,0.0
2022-03-03 00:00:00+07:00,56.030592616011454,60.049664660197934,55.32134460821384,58.1583366394043,7007600,0.0,0.0
2022-03-04 00:00:00+07:00,58.15833794316159,58.15833794316159,55.79417786417128,56.03059387207031,1772600,0.0,0.0
2022-03-07 00:00:00+07:00,56.03059522729171,56.03059522729171,53.430019077501804,53.90285110473633,2959300,0.0,0.0
2022-03-08 00:00:00+07:00,53.90284783499582,54.139263834272114,51.77510384150914,52.957183837890625,2906700,0.0,0.0
2022-03-09 00:00:00+07:00,53.1935995658942,54.612095554318046,52.72076756975292,53.430015563964844,3212300,0.0,0.0
2022-03-10 00:00:00+07:00,53.66643479388693,55.08493086773416,53.43001878157906,54.37568283081055,2850100,0.0,0.0
2022-03-11 00:00:00+07:00,54.37568283081055,56.03059491696565,54.13926681850267,54.37568283081055,2666600,0.0,0.0
2022-03-14 00:00:00+07:00,54.13926681850267,54.84851485542629,53.9028508061948,54.37568283081055,1430400,0.0,0.0
2022-03-15 00:00:00+07:00,54.61209929882167,55.557763355944125,52.957187198857376,53.66643524169922,4720700,0.0,0.0
2022-03-16 00:00:00+07:00,54.13926696777344,54.84851500665256,53.90285095481372,54.13926696777344,2615200,0.0,0.0
2022-03-17 00:00:00+07:00,54.37568313197086,56.03059522729171,53.66643509111907,53.90285110473633,6760300,0.0,0.0
2022-03-18 00:00:00+07:00,54.1392666705243,54.612098693847656,53.19360262387759,54.612098693847656,14864600,0.0,0.0
2022-03-21 00:00:00+07:00,54.84851515920539,57.685507322612565,53.66643509111907,53.90285110473633,14436200,0.0,0.0
2022-03-22 00:00:00+07:00,53.90284769694011,54.375679694281686,52.48435170491537,53.193599700927734,4046300,0.0,0.0
2022-03-23 00:00:00+07:00,53.66643524169922,54.375683284541054,53.19360321313799,53.66643524169922,2371200,0.0,0.0
2022-03-24 00:00:00+07:00,53.430019227418605,53.90285125597983,53.19360321313799,53.66643524169922,2686900,0.0,0.0
2022-03-25 00:00:00+07:00,53.66643524169922,53.90285125597983,53.430019227418605,53.66643524169922,831700,0.0,0.0
2022-03-28 00:00:00+07:00,53.66643479388693,55.557762892349906,53.66643479388693,54.37568283081055,8417000,0.0,0.0
2022-03-29 00:00:00+07:00,54.61209796646894,56.03059401754605,54.37568195795609,55.7941780090332,5703000,0.0,0.0
2022-03-30 00:00:00+07:00,55.79417875215605,55.79417875215605,53.90285065886262,54.612098693847656,5989300,0.0,0.0
2022-03-31 00:00:00+07:00,54.612098993692854,54.612098993692854,53.90285095481372,54.13926696777344,1767900,0.0,0.0
2022-04-01 00:00:00+07:00,54.37568283081055,54.61209884311842,53.9028508061948,54.37568283081055,1433100,0.0,0.0
2022-04-04 00:00:00+07:00,54.375682682185975,54.84851470550934,53.666434647200944,54.612098693847656,2803200,0.0,0.0
2022-04-05 00:00:00+07:00,54.612094747609106,55.32134273134429,54.13926275845232,54.8485107421875,2019000,0.0,0.0
2022-04-07 00:00:00+07:00,54.612098693847656,54.84851470550934,53.90285065886262,54.612098693847656,2294500,0.0,0.0
2022-04-08 00:00:00+07:00,54.612098693847656,55.321346728832694,54.375682682185975,54.612098693847656,2998600,0.0,0.0
2022-04-11 00:00:00+07:00,54.612095554318046,54.612095554318046,53.1935995658942,53.430015563964844,2747700,0.0,0.0
2022-04-12 00:00:00+07:00,53.430019227418605,53.66643524169922,52.957187198857376,53.66643524169922,1491200,0.0,0.0
2022-04-18 00:00:00+07:00,53.19360429590399,53.430020314996895,51.775108181346546,52.01152420043945,2773100,0.0,0.0
2022-04-19 00:00:00+07:00,52.01152168743983,52.01152168743983,48.7016975800573,49.8837776184082,4797600,0.0,0.0
2022-04-20 00:00:00+07:00,49.88377418884864,50.356606171681335,49.17452621459961,49.17452621459961,3957000,0.0,0.0
2022-04-21 00:00:00+07:00,49.410941950480144,49.88377393086751,48.938109970092775,49.64735794067383,3432600,0.0,0.0
2022-04-22 00:00:00+07:00,49.64735899821366,49.883774993443254,47.51961504114736,47.75603103637695,3972400,0.0,0.0
2022-04-25 00:00:00+07:00,47.283200864438655,53.19360097249349,46.81036885579427,51.06585693359375,26655700,0.0,0.0
2022-04-26 00:00:00+07:00,51.30227057954185,55.55775846171583,50.82943859263363,55.32134246826172,12214500,0.0,0.0
2022-04-27 00:00:00+07:00,55.79417843616147,62.17741071487485,55.79417843616147,61.231746673583984,21057500,0.0,0.0
2022-04-28 00:00:00+07:00,61.94099546417476,64.54157160961722,58.86758729228823,60.04966735839844,19908800,0.0,0.0
2022-04-29 00:00:00+07:00,60.52249878875969,61.46816283233406,60.2860827778661,60.995330810546875,5321700,0.0,0.0
2022-05-03 00:00:00+07:00,60.99533171880813,61.231747733222115,58.394755560254296,59.57683563232422,8268300,0.0,0.0
2022-05-05 00:00:00+07:00,59.576835784304194,60.286083829355434,57.92192367918463,59.34041976928711,7111300,0.0,0.0
2022-05-06 00:00:00+07:00,58.86758436695222,60.04966437432074,57.44908835811,58.631168365478516,10650600,0.0,0.0
2022-05-09 00:00:00+07:00,58.394752364004816,60.28608037579444,58.394752364004816,58.631168365478516,6718300,0.0,0.0
2022-05-10 00:00:00+07:00,58.6311686446027,59.57683265499952,57.92192063680509,58.1583366394043,6035400,0.0,0.0
2022-05-11 00:00:00+07:00,58.394752782704884,59.813248801717954,57.92192077636719,57.92192077636719,6844000,0.0,0.0
2022-05-12 00:00:00+07:00,58.158340351001634,58.63117238637563,52.48435592651367,52.48435592651367,8101900,0.0,0.0
2022-05-13 00:00:00+07:00,53.19360306388454,54.84851515920539,52.95718705026727,53.90285110473633,11661100,0.0,0.0
2022-05-17 00:00:00+07:00,54.37568008422851,59.34041609191895,54.37568008422851,59.104000091552734,7524700,0.0,0.0
2022-05-18 00:00:00+07:00,59.10400036842593,60.28608037579444,57.2126723566363,58.631168365478516,8123900,0.0,0.0
2022-05-19 00:00:00+07:00,57.68550491333008,60.04966495076164,57.21267290584377,57.68550491333008,4473700,0.0,0.0
2022-05-20 00:00:00+07:00,58.63116822759789,59.10400022943336,57.685504223926955,58.867584228515625,3258200,0.0,0.0
2022-05-23 00:00:00+07:00,59.10400436957355,59.57683640453014,58.158340299660374,58.39475631713867,2377400,0.0,0.0
2022-05-24 00:00:00+07:00,58.6311686446027,58.6311686446027,58.1583366394043,58.1583366394043,2278600,0.0,0.0
2022-05-25 00:00:00+07:00,58.6311689283027,59.34041693953217,57.68550491333008,57.68550491333008,4527300,0.0,0.0
2022-05-26 00:00:00+07:00,58.15833516992947,60.7589111328125,57.68550317667801,60.7589111328125,9601900,0.0,0.0
2022-05-27 00:00:00+07:00,60.75891555062395,60.99533156443961,59.10400345391435,59.81325149536133,8540400,0.0,0.0
2022-05-30 00:00:00+07:00,59.34041844881498,61.468162536621094,59.34041844881498,61.468162536621094,5202900,0.0,0.0
2022-05-31 00:00:00+07:00,61.70457796616988,62.41382598876953,60.758913936037004,62.41382598876953,6824700,0.0,0.0
2022-06-01 00:00:00+07:00,62.650238037109375,63.35948601488797,61.94099005933077,62.650238037109375,6020900,0.0,0.0
2022-06-02 00:00:00+07:00,62.41382749061885,63.59590755672905,59.8132513451764,60.04966735839844,11185200,0.0,0.0
2022-06-06 00:00:00+07:00,60.52249513618677,61.46815912268969,60.04966314293531,60.7589111328125,8944800,0.0,0.0
2022-06-07 00:00:00+07:00,60.995330228150344,63.595906323149,60.758914219514104,61.94099426269531,11795600,0.0,0.0
2022-06-08 00:00:00+07:00,62.650245508753265,63.123077550328766,62.17741346717777,62.886661529541016,5112000,0.0,0.0
2022-06-09 00:00:00+07:00,63.123069763183594,64.77798170454047,62.41382178831637,63.123069763183594,8497200,0.0,0.0
2022-06-10 00:00:00+07:00,62.8866585951585,62.8866585951585,61.23174652686486,61.468162536621094,3759200,0.0,0.0
2022-06-13 00:00:00+07:00,60.9953326123227,65.01440491623543,60.9953326123227,64.06874084472656,13379300,0.0,0.0
2022-06-14 00:00:00+07:00,64.84007835388184,65.56320190429688,62.67070770263672,65.56320190429688,8910100,1.3,0.0
2022-06-15 00:00:00+07:00,65.56318686664969,67.9735981485118,65.08110461027727,66.52735137939453,14123300,0.0,0.0
2022-06-16 00:00:00+07:00,66.52735273253244,66.52735273253244,63.6348591354658,63.87590026855469,6134600,0.0,0.0
2022-06-17 00:00:00+07:00,63.393821417116655,63.393821417116655,59.77820422602635,61.465492248535156,12392700,0.0,0.0
2022-06-20 00:00:00+07:00,61.70653331892292,62.42965675625405,59.53716300692954,60.9834098815918,6992400,0.0,0.0
2022-06-21 00:00:00+07:00,60.742368810317096,61.947574540680534,60.501327664244414,61.465492248535156,1996800,0.0,0.0
2022-06-22 00:00:00+07:00,60.98340964993002,61.2244507947914,59.05508049103895,59.53716278076172,4564200,0.0,0.0
2022-06-23 00:00:00+07:00,59.778202056884766,60.74236660618936,59.296119782232466,59.778202056884766,3903800,0.0,0.0
2022-06-24 00:00:00+07:00,59.77820400253358,60.501327438048094,59.77820400253358,60.01924514770508,1738500,0.0,0.0
2022-06-27 00:00:00+07:00,60.019245372099036,61.947574540680534,60.019245372099036,61.465492248535156,4581200,0.0,0.0
2022-06-28 00:00:00+07:00,61.22445291186136,62.42965867784288,60.74237060546875,60.74237060546875,6075800,0.0,0.0
2022-06-29 00:00:00+07:00,60.74236660618936,60.74236660618936,59.537160919558616,59.778202056884766,2440100,0.0,0.0
2022-06-30 00:00:00+07:00,59.77820384745695,60.26028613654935,58.57299812472596,59.05508041381836,1776800,0.0,0.0
2022-07-01 00:00:00+07:00,59.537162702910756,59.77820384745695,59.05508041381836,59.05508041381836,1030100,0.0,0.0
2022-07-04 00:00:00+07:00,59.53716229377909,59.53716229377909,56.40362743621177,56.64466857910156,2642000,0.0,0.0
2022-07-05 00:00:00+07:00,56.8857134534167,57.126754612117615,55.68050765991211,55.68050765991211,2474200,0.0,0.0
2022-07-06 00:00:00+07:00,55.6805039270753,57.12675078232401,55.439462784533845,56.1625862121582,3911800,0.0,0.0
2022-07-07 00:00:00+07:00,56.403625585265075,57.6088312601639,55.92154331530555,56.88570785522461,2755300,0.0,0.0
2022-07-08 00:00:00+07:00,57.126748990204376,57.6088312601639,56.64466672024484,56.88570785522461,2815900,0.0,0.0
2022-07-11 00:00:00+07:00,56.88571153838059,57.12675268896695,55.921546936035156,55.921546936035156,1457400,0.0,0.0
2022-07-12 00:00:00+07:00,55.92154473198785,55.92154473198785,54.234256744384766,54.234256744384766,1398600,0.0,0.0
2022-07-14 00:00:00+07:00,54.23425478594643,55.198419315474375,53.99321365356445,53.99321365356445,1753500,0.0,0.0
2022-07-15 00:00:00+07:00,54.23426050776323,54.475301665575515,53.51113703432639,53.75217819213867,933700,0.0,0.0
2022-07-18 00:00:00+07:00,53.99321773134429,56.16258808662152,53.99321773134429,55.921546936035156,4511600,0.0,0.0
2022-07-19 00:00:00+07:00,55.92154506961675,56.40362735469965,55.6805039270753,56.1625862121582,2741000,0.0,0.0
2022-07-20 00:00:00+07:00,56.162588152111084,56.88571160471337,55.92154700124366,56.403629302978516,4615100,0.0,0.0
2022-07-21 00:00:00+07:00,56.16258445028531,56.88570785522461,56.16258445028531,56.88570785522461,1661000,0.0,0.0
2022-07-22 00:00:00+07:00,56.8857134534167,56.8857134534167,55.68050765991211,55.68050765991211,1596900,0.0,0.0
2022-07-25 00:00:00+07:00,55.921548818613026,56.16258997731394,55.19842534251027,55.68050765991211,2011400,0.0,0.0
2022-07-26 00:00:00+07:00,55.6805039270753,57.60883306740691,55.6805039270753,56.1625862121582,2893200,0.0,0.0
2022-07-27 00:00:00+07:00,56.403629302978516,56.403629302978516,55.4394646995088,56.403629302978516,2992900,0.0,0.0
2022-08-01 00:00:00+07:00,56.64467229471578,56.64467229471578,55.68050765991211,55.68050765991211,2082500,0.0,0.0
2022-08-02 00:00:00+07:00,55.68050218032578,56.88570785522461,55.68050218032578,56.88570785522461,3133200,0.0,0.0
2022-08-03 00:00:00+07:00,56.64466672024484,57.84987239514367,56.64466672024484,56.88570785522461,5746400,0.0,0.0
2022-08-04 00:00:00+07:00,56.885709639782554,56.885709639782554,55.92154506961675,56.1625862121582,2563800,0.0,0.0
2022-08-05 00:00:00+07:00,56.16258808662152,56.40362923720787,55.6805057854488,55.921546936035156,3238200,0.0,0.0
2022-08-08 00:00:00+07:00,55.92154700124366,57.367793906448235,55.92154700124366,56.403629302978516,2537300,0.0,0.0
2022-08-09 00:00:00+07:00,56.16258629332198,56.88570972199136,56.16258629332198,56.64466857910156,1349700,0.0,0.0
2022-08-10 00:00:00+07:00,56.64466865958041,57.60883323250944,56.40362751634815,57.12675094604492,4218300,0.0,0.0
2022-08-11 00:00:00+07:00,53.029053002073056,56.16258795219555,52.54697070205421,54.95738220214844,6229500,0.0,0.0
2022-08-15 00:00:00+07:00,54.71634282338779,55.9215486124492,53.75217819213867,53.75217819213867,7884200,0.0,0.0
2022-08-16 00:00:00+07:00,54.23425478594643,54.47529591832842,53.752172521182466,53.99321365356445,1648500,0.0,0.0
2022-08-17 00:00:00+07:00,54.234256744384766,54.47529788547092,53.99321560329861,54.234256744384766,1378000,0.0,0.0
2022-08-18 00:00:00+07:00,54.23425478594643,54.23425478594643,53.752172521182466,53.99321365356445,1238900,0.0,0.0
2022-08-19 00:00:00+07:00,53.99321576913892,55.92154490375103,53.75217462731241,55.198421478271484,4879900,0.0,0.0
